"Future
Section ID","Future
Bridge ID","Future
Bridge Name",Selection
FS33341LZ,FB50595LZ,Calangain Br. 1,0
FS33341LZ,FB50597LZ,Calangain Br. 2,0
FS33341LZ,FB50598LZ,Calangain Br. 3,0
FS33341LZ,FB51059LZ,Calangain Br. 2,0
FS33341LZ,FB51058LZ,Calangain Br. 1,0
FS33341LZ,FB51060LZ,Calangain Br. 3,0
S01225LZ,FB50683LZ,New Mancatian Bridge,0
FS33341LZ,FB50675LZ,Bulac - San Antonio Viaduct,0
FS50559LZ,FB60036LZ,Curing Br. 2,0
FS50559LZ,FB60035LZ,Curing Br. 1,0
FS60021LZ,FB41624LZ,Bridge 1,0
FS51021LZ,FB51021LZ,Hermosa Interchange,0
S01420LZ,FB60569LZ,Ecozone Intersection Flyover,0
S01420LZ,FB60568LZ,Decena-Abucay Intersection Flyover,0
S01420LZ,FB60567LZ,Command Center Intersection Flyover,0
FS71001LZ,FB71001LZ,Bridge 1,0
FS70003LZ,FB70003LZ,Angat Br.,0
FS70003LZ,FB80003LZ,Bridge No.8,0
FS50609LZ,FB50030LZ,Bridge 1,0
FS15018LZ,FB15018LZ,Bridge 1,0
FS20086LZ,FB20086LZ,Bridge 1,0
FS70001LZ,FB70004LZ,Plaridel ByPass Bridge 1,0
FS30025LZ,FB40056LZ,Bridge 1,0
FS30025LZ,FB57110LZ,Br. 1_2023,0
FS56400LZ,FB56400LZ,Plaridel Bypass Flyoevr,0
FS20085LZ,FB70005LZ,Bridge No. 9,0
FS50029LZ,FB50029LZ,Bridge 1,0
FS41478LZ,FB41478LZ,Bonga-Menor Flyover at Plaridel Bypass (Bustos Section),0
FS70005LZ,FB70006LZ,Bridge No.8,0
FS15204LZ,FB15204LZ,Bridge 1,0
FS20088LZ,FB18088LZ,Bridge 1,0
FS50589LZ,FB60588LZ,Bridge 1,0
FS50589LZ,FB60034LZ,Bridge 2,0
FS50589LZ,FB57124LZ,Br. 1_2023,0
FS50589LZ,FB57125LZ,Br. 1_2023,0
FS50589LZ,FB60057LZ,Sta Catalina Br.,0
FS50589LZ,FB60056LZ,Bubulong Malaki Br.,0
FS15142LZ,FB15142LZ,Bridge 1,0
FS15142LZ,FB33009LZ,Bridge 4,0
FS15142LZ,FB50604LZ,Bridge 6,0
FS15142LZ,FB50606LZ,Bridge 8,0
FS15142LZ,FB50603LZ,Bridge 5,0
FS15142LZ,FB50607LZ,Bridge 9,0
FS15142LZ,FB60582LZ,Bridge 1,0
FS15142LZ,FB35142LZ,Bridge 3,0
FS15142LZ,FB25142LZ,Bridge 2,0
FS15142LZ,FB50605LZ,Bridge 7,0
FS15142LZ,FB15542LZ,Bridge 1,0
FS15142LZ,FB50608LZ,Bridge 10,0
FS03187LZ,FB17687LZ,Bridge 1,0
FS03187LZ,FB03187LZ,Bridge 1,0
FS03187LZ,FB33023LZ,Bridge 2,0
S01086LZ,FB01426LZ,Lawis Parallel Br. 1,0
S01667LZ,FB60118LZ,Nanguma Parallel Br,0
S01553LZ,FB35184LZ,Bridge 1,0
FS50868LZ,FB50951LZ,Bridge 1,0
FS15030LZ,FB18030LZ,Bridge 1,0
FS15030LZ,FB40031LZ,Bridge 1,0
FS50957LZ,FB50957LZ,Lopez Viaduct,0
FS92784LZ,FB50681LZ,Bridge 3,0
FS15025LZ,FB18825LZ,Bridge 1,0
FS92784LZ,FB50679LZ,Bridge 1,0
FS92784LZ,FB50680LZ,Bridge 2,0
FS92784LZ,FB50682LZ,Bridge 4,0
FS15148LZ,FB15148LZ,Real Br.,0
FS15146LZ,FB15146LZ,Bridge 1,0
FS15146LZ,FB60013LZ,Bridge 2,0
S01544LZ,FB00031LZ,Binosuan Br.,0
S02016LZ,FB00014LZ,Alitao II Br.,0
FS15148LZ,FB60058LZ,Lagyo Br.,0
FS15023LZ,FB35028LZ,Bridge 1,0
FS15023LZ,FB15003LZ,Bridge 1,0
FS15023LZ,FB15023LZ,Bridge 1,0
FS15023LZ,FB15004LZ,Bridge 2,0
S01544LZ,FB00032LZ,Aligwayan Br.,0
FS15025LZ,FB00022LZ,Alitao Br. I,0
FS15025LZ,FB00023LZ,Alitao Br. II,0
FS15025LZ,FB00025LZ,Alitao Br. IV,0
FS15146LZ,FB15147LZ,Bridge 2019_A,0
FS15025LZ,FB00024LZ,Alitao Br. III,0
FS60052LZ,FB60098LZ,Talisoy-Apad Bridge 2,0
FS60052LZ,FB60097LZ,Talisoy-Apad Bridge 1,0
FS15025LZ,FB92784LZ,Tayabas Bypass Bridge,0
FS15146LZ,FB60099LZ,Atimonan-Mauban Bridge 3,0
FS20129LZ,FB00008LZ,Malaoa Br.,0
FS11400LZ,FB60101LZ,Bridge 1,0
FS11400LZ,FB60102LZ,Bridge 2,0
FS20428LZ,FB50954LZ,Bridge 17,0
FS20428LZ,FB50953LZ,Idyang Br.,0
FS20428LZ,FB60095LZ,Lubi Bridge,0
FS20428LZ,FB50952LZ,Deplayon Br.,0
FS20428LZ,FB60094LZ,Magnak Bridge,0
FS11400LZ,FB11401LZ,Steel Bridge 2,0
FS11400LZ,FB11400LZ,Steel Bridge 1,0
FS11400LZ,FB11402LZ,Steel Bridge 3,0
FS20428LZ,FB60096LZ,Masanga Bridge,0
FS20428LZ,FB60093LZ,Nabuslo Bridge,0
FS20428LZ,FB60092LZ,Bambanan Bridge,0
FS60039LZ,FB60059LZ,Bridge 2,0
FS92785LZ,FB13007LZ,Tumbaga Br.,0
FS50646LZ,FB50652LZ,Lalig Br.,0
FS92785LZ,FB13008LZ,Isabang Br. II,0
FS13007LZ,FB50959LZ,Morong Br. I,0
FS13007LZ,FB50958LZ,Gibanga Br. I,0
FS14200LZ,FB35185LZ,Bridge 1,0
FS14200LZ,FB00004LZ,Cabay Br.,0
FS14200LZ,FB00002LZ,Briones Br.,0
FS14200LZ,FB00003LZ,Callejon Br.,0
S06106LZ,FB41526LZ,Mayao Br. 3,0
FS14200LZ,FB00005LZ,San Isidro Br. I,0
FS14200LZ,FB00006LZ,San Isidro Br. II,0
S06106LZ,FB41525LZ,Talao-Talao Br.,0
FS20130LZ,FB60595LZ,Bridge 1,0
FS20130LZ,FB20130LZ,Bridge 1,0
FS14202LZ,FB21310LZ,Pacabit Br.,0
FS20130LZ,FB21305LZ,Banang Br.,0
FS14202LZ,FB21311LZ,Cawayanin Br.,0
FS20130LZ,FB21307LZ,Pacabit Br.,0
FS20130LZ,FB21308LZ,Tagbacan Br.,0
FS20130LZ,FB21309LZ,Pacabit Br. 2,0
FS20130LZ,FB50695LZ,Kawayanin Br.,0
FS60006LZ,FB60004LZ,Vista Hermosa Br.,0
FS00011LZ,FB50696LZ,Silangang Kalutan Br.,0
FS20130LZ,FB21306LZ,Cawayanin Ilaya Br.,0
FS14201LZ,FB21305LZ,Banang Br.,0
FS15149LZ,FB21600LZ,Bridge 1,0
FS15149LZ,FB13189LZ,Bridge 1,0
FS15149LZ,FB15549LZ,Bridge 2,0
FS15149LZ,FB33037LZ,Bridge 3,0
FS15149LZ,FB15149LZ,Bridge 1,0
FS15149LZ,FB33036LZ,Bridge 2,0
FS15149LZ,FB15016LZ,Bridge  1,0
FS15149LZ,FB21302LZ,Nasalaan Br.,0
FS15149LZ,FB50694LZ,Butangiad Br.,0
FS15149LZ,FB21301LZ,Butanguiad Br.,0
FS15149LZ,FB21304LZ,Pagsangahan Br.,0
FS15149LZ,FB21303LZ,Viva Antipolo Br.,0
FS55593LZ,FB50037LZ,Bridge 1,0
FS50613LZ,FB50614LZ,Canili Br. 2,0
FS50613LZ,FB50615LZ,Canili Br. 3,0
FS50613LZ,FB50613LZ,Canili Br. 1,0
S04735LZ,FB35006LZ,Dianed Br. 3,0
S04735LZ,FB35002LZ,Purok Bridge,0
S04732LZ,FB35001LZ,Sto. Tomas Bridge,0
S04735LZ,FB35003LZ,Ditale 2 Bridge,0
S04730LZ,FB30010LZ,Sabang Br.,0
S04736LZ,FB35004LZ,Abuleg Bridge,0
FS12209LZ,FB50657LZ,Bridge 1,0
FS12208LZ,FB60011LZ,Bridge 1,0
FS60005LZ,FB60001LZ,Anabu Bridge,0
FS50812LZ,FB50666LZ,Bridge 2,0
FS50812LZ,FB50665LZ,Bridge 1,0
FS12208LZ,FB57073LZ,Br. 1_2023,0
FS12208LZ,FB57072LZ,Br. 1_2023,0
FS12203LZ,FB60008LZ,Bridge 1,0
FS12203LZ,FB18302LZ,Bridge 1,0
FS12203LZ,FB18304LZ,Bridge 3,0
FS12203LZ,FB18303LZ,Bridge 2,0
FS12203LZ,FB57047LZ,Br. 1_2023,0
FS50803LZ,FB50803LZ,Bridge 1,0
FS12203LZ,FB57046LZ,Br. 1_2023,0
FS50814LZ,FB50658LZ,Bridge 2,0
FS50811LZ,FB50667LZ,Bridge 1,0
FS60005LZ,FB60003LZ,Pasong Buaya Bridge,0
FS50814LZ,FB50814LZ,Bridge 1,0
FS12399LZ,FB42057LZ,Bridge 1,0
FS12399LZ,FB40057LZ,Bridge 1,0
FS12203LZ,FB60075LZ,MCB Bridge 8,0
FS60005LZ,FB60002LZ,Pasong Santol Bridge,0
FS00020LZ,FB00033LZ,Bridge 2021,0
FS12210LZ,FB09160LZ,Malagasang Fly Over,0
FS55595LZ,FB60052LZ,Bridge 7,0
FS55595LZ,FB60053LZ,Bridge 8,0
FS12208LZ,FB60077LZ,Tejero Diversion Rd,0
FS55595LZ,FB60049LZ,Bridge 3,0
FS55595LZ,FB60051LZ,Bridge 5,0
FS55595LZ,FB60050LZ,Bridge 4,0
FS55595LZ,FB60048LZ,Bridge 1,0
FS12206LZ,FB60076LZ,CBB Bridge 3,0
FS12205LZ,FB00664LZ,Bridge 3,0
FS12205LZ,FB00007LZ,Bridge 1,0
FS00009LZ,FB50664LZ,Bridge 1,0
FS12205LZ,FB50670LZ,Bridge 2,0
FS12205LZ,FB00665LZ,Bridge 4,0
FS12205LZ,FB00666LZ,Bridge 5,0
FS80002LZ,FB80002LZ,test bridge,0
FS12205LZ,FB50671LZ,Bernardo Br,0
FS03191LZ,FB18301LZ,Bridge 1,0
FS03191LZ,FB50860LZ,Bridge 13,0
FS03191LZ,FB50938LZ,Bridge 21,0
FS03191LZ,FB50939LZ,Bridge 22,0
FS03191LZ,FB50940LZ,Bridge 23,0
FS03191LZ,FB50941LZ,Bridge 24,0
FS03191LZ,FB50942LZ,Bridge 29,0
FS03191LZ,FB50943LZ,Bridge 30,0
FS03191LZ,FB50944LZ,Bridge 31,0
FS03191LZ,FB50863LZ,Bridge 18,0
FS03191LZ,FB50861LZ,Bridge 14,0
FS03191LZ,FB50937LZ,Bridge 20,0
FS03191LZ,FB50862LZ,Bridge 17,0
FS03191LZ,FB50864LZ,Bridge 26 b,0
FS50813LZ,FB50659LZ,Bridge 1,0
FS50813LZ,FB50660LZ,Bridge 2,0
FS00008LZ,FB50663LZ,Bridge 2,0
FS00008LZ,FB50662LZ,Bridge 1,0
FS00008LZ,FB50661LZ,Buenavista Br,0
FS03192LZ,FB18600LZ,Bridge 4,0
FS03192LZ,FB18601LZ,Bridge 5,0
FS03192LZ,FB18602LZ,Bridge 6,0
FS03192LZ,FB13192LZ,Bridge 3,0
FS03192LZ,FB03292LZ,Bridge 1,0
FS03192LZ,FB33015LZ,Bridge 2,0
FS03192LZ,FB00034LZ,Bridge 13,0
FS03192LZ,FB00036LZ,Bridge 17,0
FS03192LZ,FB50932LZ,Bridge 15,0
FS03192LZ,FB60012LZ,Bridge 21,0
FS03192LZ,FB00037LZ,Bridge 18,0
FS03192LZ,FB60108LZ,Bridge 11,0
FS03192LZ,FB00035LZ,Bridge 14,0
FS03192LZ,FB50931LZ,Bridge 14A,0
FS03192LZ,FB00038LZ,Bridge 26 b,0
FS03192LZ,FB60078LZ,EW Bridge 19,0
FS12201LZ,FB18301LZ,Tres Cruses Br.,0
FS33324LZ,FB53668LZ,Bridge 1,0
FS33324LZ,FB50668LZ,Bridge 1,0
FS33324LZ,FB50669LZ,Bridge 2,0
FS96718LZ,FB96718LZ,Flyover at Aguinaldo-Daang Hari Intersection,0
FS03193LZ,FB50701LZ,Bridge 2,0
FS03193LZ,FB40057LZ,Bridge 1,0
FS60055LZ,FB60103LZ,Bridge 1,0
FS92757LZ,FB92757LZ,San Mateo,0
FS01723LZ,FB71250LZ,Br. 5,0
FS01723LZ,FB01724LZ,Kapito Br.,0
S05797LZ,FB10896LZ,Diokno Highway Br.,0
S05016LZ,FB50960LZ,Tanggoy Br. 2,0
FS01723LZ,FB01723LZ,Malaruhatan 2,0
FS01723LZ,FB01725LZ,Puting Kahoy 1,0
FS01723LZ,FB01726LZ,Puting Kahoy 2 Br.,0
S05012LZ,FB20258LZ,Puting Kahoy Br.,0
FS03190LZ,FB13190LZ,Bridge 1,0
FS17703LZ,FB17708LZ,Bridge 1,0
FS20115LZ,FB18015LZ,Bridge 1,0
FS20115LZ,FB50690LZ,Malvar Br. I,0
FS20115LZ,FB50691LZ,Malvar Br. II,0
FS01717LZ,FB01717LZ,Magapi Br,0
FS01719LZ,FB01719LZ,San Juan Br.,0
S00099MR,FB60041MR,Sualin Br.,0
S00095MR,FB10890MR,Sigman Br.,0
S00095MR,FB51019MR,Sualin Br.,0
S00095MR,FB50536MR,Bingag Br.,0
S00099MR,FB60040MR,Lucutan Br.,0
FS15035MR,FB15035MR,Bridge 1,0
S00095MR,FB10895MR,Marilao Br.,0
S00095MR,FB51018MR,Lucutan Br.,0
S00095MR,FB51017MR,Camurong Br.,0
S00095MR,FB51016MR,Darundong Br.,0
FS15152MR,FB22502MR,Aglubang Bridge,0
S00095MR,FB50534MR,New Pagbahan Br.,0
S00095MR,FB10899MR,Lawaan-Tamayo Br.,0
S00117MR,FB45002MR,Halawhawan Bridge,0
S00101MR,FB60512MR,Darundong Bridge,0
S00095MR,FB50535MR,Araang Buhay Br. 2,0
FS20435CA,FB17635CA,Bridge 1,0
FS15151MR,FB50001MR,Bridge 2,0
FS15151MR,FB00001MR,Bridge 1,0
S00141MR,FB60038MR,Caguray-Nalwak Br.,0
S00142MR,FB10143MR,Iriron Br.,0
S00095MR,FB60516MR,Amnay Bridge (Parallel Bridge),0
S00095MR,FB60515MR,Patrick Bridge (Parallel Bridge),0
S00095MR,FB50684MR,Lumintao Bridge (Parallel Bridge),0
S00095MR,FB60513MR,Lumangbayan Br. (Parallel Bridge),0
S00095MR,FB60514MR,Lumintao Bridge (Parallel Bridge),0
S00162MR,FB60039MR,Upper Pola Br.,0
FS20437CA,FB17637CA,Bridge 1,0
S00163MR,FB51094MR,Upper Pola Br.,0
S00162MR,FB51093MR,Upper Salagan Br.,0
FS20437CA,FB20437CA,Bridge 2019_A,0
FS60139LZ,FB60147LZ,Mamburao-Abra De Ilog Coastal Road Bridge 1,0
FS03194LZ,FB50640LZ,Udalo Br.,0
S00007MR,FB45001MR,Pakyas Bridge,0
FS15153MR,FB50709MR,Bridge 2,0
FS15153MR,FB17653MR,Bridge 1,0
FS20148MR,FB20148MR,Bridge 2019_A,0
FS20148MR,FB22510MR,Maidlang Bridge,0
FS20148MR,FB22511MR,Naag-Iba Bridge,0
FS03195LZ,FB21601LZ,Swalin Br.,0
FS20139MQ,FB40009MQ,Bridge 1,0
FS20143MQ,FB18043MQ,Bridge 1,0
FS20143MQ,FB20143MQ,Bridge 1,0
FS20141MQ,FB44424MQ,Bridge 2,0
FS20141MQ,FB44425MQ,Bridge 3,0
FS20141MQ,FB22141MQ,Bridge 1,0
FS20139MQ,FB20139MQ,Tabi-Santol Bridge,0
S00001MQ,FB60148MQ,Santol Br.,0
FS20434MQ,FB00042MQ,Bridge 1,0
FS20144MQ,FB18044MQ,Capayang Bridge,0
FS20144MQ,FB18045MQ,Maligaya Bridge,0
S00032MQ,FB45001MQ,Maranlig II Bridge,0
S00032MQ,FB60504MQ,Maranlig Proper Bridge,0
FS15601PW,FB23401PW,Coron - Culion Bridge,0
S00063PW,FB10863PW,Malitub Br.,0
S00001PW,FB45002PW,Llabungan Bridge,0
FS50500LZ,FB60500LZ,Magtunao Br.,0
FS50500LZ,FB60501LZ,Magkalip Br.,0
S00001PW,FB45003PW,Tagbung-saing Bridge,0
S00064PW,FB50901PW,Callagon Br.,0
FS15402PW,FB50656PW,Maasin Bridge,0
FS15402PW,FB50654PW,Lumanga Bridge,0
FS15402PW,FB50655PW,Danabela Bridge,0
S00001PW,FB45001PW,Malatgao Br. (Parallel),0
S00001PW,FB60502PW,Punang Parallel  Bridge,0
S00001PW,FB60503PW,Marangas Parallel Bridge,0
S00064PW,FB60153PW,Tagbung Saing Br.,0
S00065PW,FB50900PW,Comajos Br.,0
S00065PW,FB50984PW,Culimbawang Br.,0
FS40000PW,FB40000PW,Sayab Br. 2,0
FS50571PW,FB50571PW,Cacarigan Br.,0
FS50652PW,FB50653PW,Maasin Bridge,0
FS50652PW,FB50652PW,Kalatagbak Bridge,0
FS20439PW,FB20439PW,Bridge 1,0
FS20439PW,FB22439PW,Bridge 2,0
FS20439PW,FB24439PW,Bridge 3,0
FS20439PW,FB33032PW,Bridge 1,0
FS20439PW,FB33033PW,Bridge 2,0
FS20439PW,FB33034PW,Bridge 3,0
FS14603LZ,FB21905LZ,Aglumyon,0
FS60154LZ,FB60154LZ,Bridge 1,0
FS14603LZ,FB21902LZ,Lunas Bridge,0
FS14603LZ,FB21903LZ,Palje Bridge,0
S00010SY,FB60150SY,Danao Br.,0
FS14603LZ,FB21901LZ,Sawang Bridge,0
S00008SY,FB50544SY,Azagra Br.,0
S00005RB,FB45001RB,Ilauran Br.,0
FS14603LZ,FB21904LZ,Agbaliga Bridge,0
S00010SY,FB50546SY,Dantevero Br.,0
S00010SY,FB60505SY,Mabini Bridge,0
S00013TL,FB60506TL,Paroyhog Bridge,0
S00013TL,FB50904TL,Pinamutunan Br.,0
S00013TL,FB60507TL,San Roque Bridge,0
S00005RB,FB50905RB,Lamao-Macalas Br.,0
S00005RB,FB50906RB,Ilauran Br. (Sigpit),0
S00013TL,FB50903TL,Tuburan Br. (Sta. Maria),0
S00013TL,FB60517TL,Sijeron Bridge (Parallel bridge),0
S03705LZ,FB60105LZ,Mayon Br.,0
S03651LZ,FB50962LZ,Buang Br. 2,0
FS16205LZ,FB24304LZ,Bridge 4,0
FS16205LZ,FB24303LZ,Bridge 3,0
FS16205LZ,FB24302LZ,Bridge 2,0
FS16205LZ,FB24301LZ,Bridge 1,0
S03718LZ,FB60106LZ,San Isidro Br.,0
S03684LZ,FB60537LZ,Lidong Br.,0
S03684LZ,FB50961LZ,Balinad Br.,0
S00014CN,FB60519CN,Sipi Br.,0
S00014CN,FB50550CN,Sumit Br.,0
S00015CN,FB50551CN,Catamban Br,0
S00006CN,FB60520CN,Boctot Br.,0
S00006CN,FB50999CN,Sioron Br.,0
S00015CN,FB50012CN,Sibacungan Br.,0
FS60060LZ,FB60113LZ,Catanduanes-Camarines Sur Friendship Br.,0
FS20156LZ,FB40010LZ,Bridge 1,0
FS20156LZ,FB50678LZ,Bridge 3,0
FS20156LZ,FB24604LZ,Busig Br.,0
FS20156LZ,FB57069LZ,Br. 1_2023,0
FS20156LZ,FB24603LZ,Palali Br.,0
FS16402LZ,FB72525LZ,Br.2,0
S03798LZ,FB60047LZ,Calabasa Br.,0
S06073LZ,FB97802LZ,Tinawid Br.,0
S06074LZ,FB10874LZ,Calabaca Br.,0
S06074LZ,FB30014LZ,Binawangan Br. 1,0
S06073LZ,FB50556LZ,Binawangan Br. I,0
S06073LZ,FB30014LZ,Binawangan Br. 1,0
S06074LZ,FB30015LZ,Binawangan Br. 2,0
FS16402LZ,FB24602LZ,Daet Bridge No. 4,0
FS16401LZ,FB24601LZ,Daet Bridge No. 3,0
S06317LZ,FB06317LZ,Matanlang Br.,0
S00023MT,FB60546MT,Looc Br.,0
S00023MT,FB60544MT,Buray Br.,0
S00023MT,FB60046MT,Buray Br.,0
S00023MT,FB40019MT,Bangad Br.,0
S00040MT,FB50040MT,Bugtong Br.,0
S00023MT,FB40021MT,Palani Br. 1,0
S00023MT,FB40022MT,Palani Br. 2,0
S00023MT,FB51014MT,Cabuluan Br.,0
S00023MT,FB60545MT,Cabuluan Br. 3,0
S00023MT,FB40023MT,Cabuyagan Br. 2,0
S00015MT,FB40020MT,Maingaran Br. 3,0
S00023MT,FB11023MT,Pinamangcaan Br.,0
S00017MT,FB50578MT,Gangao Br.,0
S00037MT,FB50579MT,Nailaban Br.,0
S00037MT,FB60542MT,Nailaban Br. 2,0
FS15158MT,FB27901MT,Bridge 1,0
S00016MT,FB50001MT,Baleno Br.,0
S00005MT,FB11005MT,Matungao Br.,0
S00042MT,FB50039MT,Panubigan Br.,0
S00016MT,FB60044MT,Ambolong Br.,0
S00016MT,FB30017MT,Bangon Bridge,0
S00016MT,FB60045MT,Campintor Br.,0
S03523LZ,FB00318LZ,Viaduct,0
S03523LZ,FB20261LZ,Viaduct,0
S03523LZ,FB25537LZ,Viaduct Br.,0
S03523LZ,FB50012LZ,Viaduct Br. 2,0
FS20158LZ,FB25205LZ,Bridge 1,0
FS20158LZ,FB57114LZ,Br. 1_2023,0
S03523LZ,FB60536LZ,Tara/Beguito Br.,0
FS20158LZ,FB25206LZ,Cabugao Br.,0
FS20158LZ,FB25204LZ,Alimbuyog Br.,0
FS20163LZ,FB50975LZ,Mataoroc Br.,0
S03525LZ,FB50010LZ,Rizal Br.,0
FS20163LZ,FB50970LZ,Pili Interchange,0
S03525LZ,FB50011LZ,Magadap Br.,0
FS20163LZ,FB50973LZ,Malitbog Overpass,0
FS15038LZ,FB15038LZ,Bridge 1,0
FS20163LZ,FB50976LZ,Mataoroc Overpass 2,0
FS20163LZ,FB50974LZ,Mataoroc Overpass 1,0
FS20159LZ,FB20159LZ,Bridge 2019_A,0
FS20163LZ,FB50972LZ,Irayang Solong Overpass,0
FS15038LZ,FB60533LZ,Antipolo Br. I,0
FS20163LZ,FB50969LZ,San Fernando Interchange,0
FS15038LZ,FB60534LZ,Antipolo Br. II,0
FS17000LZ,FB25500LZ,Bridge 1,0
FS17000LZ,FB50021LZ,Viaduct 1,0
FS20442LZ,FB20442LZ,Bridge 1,0
FS20442LZ,FB33006LZ,Bridge 2,0
FS20442LZ,FB17642LZ,Bridge 1,0
FS20442LZ,FB25501LZ,Bridge 1,0
FS20442LZ,FB25502LZ,Ratay Br.,0
FS20215LZ,FB11407LZ,Bridge 2,0
FS20215LZ,FB60554LZ,Bridge 1,0
FS20442LZ,FB25503LZ,Inarihan Br.,0
FS50654LZ,FB50979LZ,Binobong Overpass,0
FS50654LZ,FB50977LZ,Tagbong Overpass 1,0
FS50654LZ,FB50978LZ,Tagbong Overpass 2,0
FS50654LZ,FB50980LZ,Anayan River Viaduct,0
FS50654LZ,FB50981LZ,Camarines Sur Expressway Package 22,0
FS50964LZ,FB50966LZ,Viaduct,0
FS20162LZ,FB20162LZ,Bridge 1,0
FS20162LZ,FB57117LZ,Viaduct 3,0
FS20162LZ,FB50022LZ,Viaduct 2,0
FS20162LZ,FB57115LZ,Br. 1_2023,0
FS20162LZ,FB57116LZ,Br. 1_2023,0
FS50964LZ,FB50965LZ,Skybridge 1,0
FS20162LZ,FB25201LZ,Bulaong Br.,0
FS20162LZ,FB25202LZ,Skybridge 1,0
FS20162LZ,FB25203LZ,Banawang Creek Br.,0
FS55604LZ,FB50024LZ,Del Rosario - Cararayan Br.,0
S05773LZ,FB17092LZ,Bridge 1,0
FS15156LZ,FB17656LZ,Bridge 1,0
FS20445LZ,FB20445LZ,Bridge 1,0
FS20445LZ,FB33007LZ,Bridge 1,0
FS15157LZ,FB17657LZ,Bridge 1,0
S03606LZ,FB50554LZ,Bridge 1,0
FS20161LZ,FB00013LZ,Bridge 1,0
FS15157LZ,FB50001LZ,Himanag Br,0
FS15157LZ,FB50002LZ,Sipaco Br.,0
FS27159LZ,FB26106LZ,Bridge 6,0
FS27159LZ,FB26105LZ,Bridge 5,0
S03606LZ,FB50555LZ,Abucayan Br. 2,0
FS27159LZ,FB26103LZ,Bridge 3,0
FS27159LZ,FB26104LZ,Bridge 4,0
FS27159LZ,FB26101LZ,Bridge 1,0
FS27159LZ,FB26102LZ,Bridge 2,0
FS27159LZ,FB57100LZ,Br. 1_2023,0
FS50618LZ,FB50618LZ,Bridge 1,0
FS27159LZ,FB60044LZ,Telegrafo Br.1,0
S03711LZ,FB50003LZ,New Bridge 1 (Viaduct),0
S03711LZ,FB50004LZ,New Bridge 2 (Viaduct),0
S03596LZ,FB50005LZ,New Bridge 1 (Viaduct),0
FS27159LZ,FB50967LZ,Sabang-Kawaynan Br.,0
FS20160LZ,FB50006LZ,Bridge 1,0
S03551LZ,FB51010LZ,Palsong Br.,0
FS20160LZ,FB50007LZ,Elevated Bridge,0
FS20160LZ,FB50008LZ,Antipolo Bridge,0
FS50643LZ,FB50643LZ,Bridge 1,0
FS33412LZ,FB00009LZ,Bridge 1,0
S00076PN,FB17093VS,Inawangan Br,0
S00076PN,FB30024PN,Guimbal Br. 2,0
FS20199PN,FB20199PN,Bridge 1,0
FS20199PN,FB57098PN,Br. 1_2023,0
FS30100PN,FB30100PN,Sonsongon Bridge,0
FS20198PN,FB20198PN,Bridge 1,0
FS11111PN,FB12111PN,Bridge 1,0
FS21206PN,FB55002PN,Bridge 1,0
FS21201PN,FB31801PN,Suage Br.,0
FS21206PN,FB31805PN,Suage Br.,0
FS20202PN,FB20202PN,Bridge 1,0
FS15161PN,FB15161PN,Bridge 1,0
FS15161PN,FB33035PN,Bridge 1,0
FS15161PN,FB55003PN,Bridge 1,0
FS00001PN,FB00001PN,Jal-o Bridge,0
FS11111PN,FB11111PN,Passi ByPass Bridge,0
FS21203PN,FB31802PN,Tigum Br.,0
FS21204PN,FB31803PN,Irrigation Canal Br.,0
FS50872PN,FB50872PN,Jct. Lambunao-Inca Rd to Mandurriao-Sn Miguel-Alimodian-Maasin-Cabatuan Rd Diversion Rd,0
FS50849PN,FB55004PN,Bridge 1,0
FS50848PN,FB00022PN,Bridge 2,0
FS50848PN,FB00016PN,Bridge 1,0
FS50848PN,FB57083PN,Br. 1_2023,0
FS30003PN,FB30003PN,Bridge 2020,0
FS15220PN,FB15220PN,Bridge 1,0
FS50826PN,FB50826PN,Buhang Flyover,0
FS30001PN,FB33001PN,Bridge 1,0
FS30001PN,FB30001PN,Bridge 1,0
FS50827PN,FB50827PN,Jibao-an Flyover,0
FS10001PN,FB10001PN,Alimodian Road Flyover,0
FS13015VS,FB13015VS,San Rafael Br.,0
FS22000PN,FB33000PN,Bridge 1,0
FS33323NR,FB40061NR,Bridge 1,0
FS15051NR,FB30001NR,Bridge 1,0
FS15051NR,FB18051NR,Bridge 2,0
FS15051NR,FB18052NR,Bridge 3,0
FS15051NR,FB18050NR,Bridge 1,0
FS15051NR,FB40060NR,Bridge 4,0
FS30001NR,FB29101NR,Imbang Br.,0
FS30001NR,FB20103NR,Malogo Br.,0
FS30001NR,FB20104NR,Malijao Br.,0
FS30001NR,FB20102NR,Malisbog Br.,0
FS30001NR,FB20105NR,Magnanod Br.,0
FS30001NR,FB20106NR,Guipana-an Br.,0
FS20453NR,FB20453NR,Bridge 1,0
FS15201VS,FB15201VS,Bridge 1,0
S00322PN,FB00004PN,Kalibo Br. II,0
S00322PN,FB18044PN,Kalibo Br. II,0
FS15046PN,FB15001PN,Jal-o Br.,0
FS20180PN,FB18080PN,Bridge 1,0
FS15043PN,FB15043PN,Bridge 1,0
FS15043PN,FB15543PN,Bridge 1,0
FS15160PN,FB15160PN,Bridge 1,0
FS00900PN,FB55001PN,Bridge 1,0
FS00900PN,FB00900PN,San Pedro Br.,0
FS15203VS,FB15204VS,Bridge 2,0
FS15203VS,FB15223VS,Bridge 1,0
FS15203VS,FB40032VS,Bridge 1,0
